sys.exec.out.time {s},target.sat.pos_eci[0] {m},target.sat.vel_eci[0] {m/s},target.sat.pos_eci[1] {m},target.sat.vel_eci[1] {m/s},target.sat.pos_eci[2] {m},target.sat.vel_eci[2] {m/s},chaser.sat.pos_eci[0] {m},chaser.sat.vel_eci[0] {m/s},chaser.sat.pos_eci[1] {m},chaser.sat.vel_eci[1] {m/s},chaser.sat.pos_eci[2] {m},chaser.sat.vel_eci[2] {m/s},chaser.sat.attNav.qHat[0] {--},chaser.sat.attNav.qHat[1] {--},chaser.sat.attNav.qHat[2] {--},chaser.sat.attNav.qHat[3] {--},chaser.sat.thruster.thrustAcc_eci[0] {m/s2},chaser.sat.imu.dVel[0] {m/s},chaser.sat.thruster.thrustAcc_eci[1] {m/s2},chaser.sat.imu.dVel[1] {m/s},chaser.sat.thruster.thrustAcc_eci[2] {m/s2},chaser.sat.imu.dVel[2] {m/s},chaser.sat.thruster.dVAccumulated {m/s},chaser.sat.guidance.currentWaypoint {--},chaser.sat.imu.isValid {--},chaser.sat.rangefinder.range {m},chaser.sat.rangefinder.azimuth {rad},chaser.sat.rangefinder.elevation {rad},chaser.sat.rangefinder.isValid {--},chaser.sat.relNav.xHat[0] {m},chaser.sat.relNav.xHat[1] {m},chaser.sat.relNav.xHat[2] {m},chaser.sat.relNav.xHat[3] {m/s},chaser.sat.relNav.xHat[4] {m/s},chaser.sat.relNav.xHat[5] {m/s}
                7002,   715979.8663373842,  -7571.251580973135,   6840770.528365055,    792.434663972461,                   0,                   0,   717457.3498841422,  -7571.536367456126,    6840101.97354675,    794.617202250834,  -190.4465317488221,  0.1396425114087807, -0.7431520817172865,-0.0006395841452566804,0.0006307330520745752, -0.6691219444519823,                   0,0.007527928009871791,                   0,0.005338913374257652,                   0,0.004304308974614622,  0.7301999999999909,0,1,   1632.846008358386,   1.248994634864123,  0.1162103061189528,1,   510.8625414319928,    1539.19244335041,   190.0156572110303, -0.4374638740853593,   -1.07607051163562, -0.1405000040897642
                7003,   708408.1777754293,  -7572.123997086435,   6841558.772999709,   784.0544444112849,                   0,                   0,   709885.3755332553,  -7572.410788040872,   6840892.400195158,   786.2359334181118,  -190.3067725943437,  0.1398757690007008, -0.7427574175229856,-0.0006867730224988063,0.000611151496902514, -0.6695599850284131,                   0,-0.001144959862453534,                   0,0.0005521853667152861,                   0, 0.01114401907617844,  0.7301999999999909,0,1,   1631.695744600623,   1.249901432957444,  0.1176646492356785,1,   510.4240911757025,   1538.117558200726,   189.8724843862249, -0.4379686661598766,  -1.075100242095536, -0.1407364048394921
                7004,   700835.6214350841,  -7572.987137579002,   6842338.636933728,   775.6732644073488,                   0,                   0,   702312.5314007963,  -7573.275930421673,   6841674.445093008,   777.8537028568943,  -190.1667802679628,  0.1401088551663773, -0.7423371185768021,-0.0005444274707138733,0.0003685411430544543, -0.6700262458734331,                   0,-0.0004785749358113283,                   0,0.001544936664690104,                   0,-0.003373702586582602,  0.7301999999999909,0,1,   1630.526403437778,   1.250786080374068,  0.1169812670559792,1,   509.9852305082915,   1537.043561886583,   189.7292741997152, -0.4384728493803653,  -1.074129029032568, -0.1409723366400471
                7005,   693262.2065924979,  -7573.841001393512,   6843110.119211797,   767.2911342273443,                   0,                   0,    694738.826765499,  -7574.131793541877,   6842448.107283716,   769.4705208396513,  -190.0265549412485,  0.1403417696202376, -0.7418706928977077,-0.000503297485036689,-4.89092390362217e-05, -0.6705427796337852,                   0,0.004319075418661881,                   0,-0.007912241511992385,                   0,-0.002976645397774343,  0.7301999999999909,0,1,   1629.337719105284,   1.250781543534179,  0.1166882531931647,1,   509.5471081047904,   1535.969393331819,   189.5897416602556,  -0.438975644442645,  -1.073158980945778, -0.1412021153274307
                7006,    685687.942524872,  -7574.685587484001,   6843873.218888877,   758.9080641391239,                   0,                   0,   687164.2709071474,  -7574.978376356211,   6843213.385820957,   761.0863976400125,  -189.8860967860549,    0.14057451207692, -0.7414327563904967,-0.0003362136340101823,-4.828154239346953e-05, -0.6710270876652262,                   0,-0.001013387986509345,                   0,0.001707750378888296,                   0,-0.001998879776335552,  0.7301999999999909,0,1,   1628.168357765081,   1.251395942527064,  0.1161288144955747,1,    509.108622607728,   1534.896089757659,   189.4501565430125, -0.4394777825279217,  -1.072188070631292, -0.1414313187850591
                7007,   678112.8385104503,  -7575.520894815898,   6844627.935030198,   750.5240644116931,                   0,                   0,   679588.8731065659,  -7575.815677830781,   6843970.279768691,   752.7013435327511,   -189.745405974522,  0.1408070822512732, -0.7409786094050242,-9.770553604026136e-05,-0.000278681500269572, -0.6715285646898769,                   0,0.001702874370830245,                   0,0.0006813906035200006,                   0,0.008928077723357426,  0.7301999999999909,0,1,   1627.025854209461,   1.251683341512411,  0.1156726678165159,1,   508.6685613272408,   1533.824715726568,   189.3073034308401, -0.4399801498614895,  -1.071214086424832, -0.1416651854050931
                7008,   670536.9038285016,  -7576.346922365951,   6845374.266711248,   742.1391453151949,                   0,                   0,   672012.6426456064,   -7576.64369694306,    6844718.78820114,    744.315368793776,  -189.6044826790747,  0.1410394798583582, -0.7406003320499343,0.0001401791167947317,-0.0004181477206412041, -0.6719456478539211,                   0,0.003827924128034217,                   0,-0.001543808682712498,                   0,-0.004632178463887703,  0.7301999999999909,0,1,   1625.858220377659,   1.251013223333957,  0.1181232779143248,1,   508.2286479227678,   1532.753565771378,   189.1678569678852, -0.4404816840815617,  -1.070240227028849, -0.1418943228710797
                7009,   662960.1477593158,  -7577.163669122319,   6846112.213017792,   733.7533171209006,                   0,                   0,   664435.5888071362,  -7577.462432681906,   6845458.910202815,   735.9284837001165,  -189.4633270724227,   0.141271704613447, -0.7401070053020871,4.194266896810683e-05,-0.0007662386225463465, -0.6724886852743043,                   0,-0.002160450248076349,                   0,-0.00219606980784446,                   0,0.003576127057203193,  0.7301999999999909,0,1,   1624.690115428515,   1.251855561424896,  0.1157744641554531,1,   507.7882220940501,   1531.683502710941,   189.0270644602007, -0.4409825843861047,  -1.069265208703519, -0.1421243237946967
                7010,   655382.5795841877,  -7577.971134084514,    6846841.77304588,   725.3665901011927,                   0,                   0,   656857.7208750332,  -7578.271884047566,   6846190.644868509,   727.5406985299088,  -189.3219393275602,  0.1415037562320245, -0.7397332531140571,0.000126000908737422,-0.0008711036888099415, -0.6728996504230242,                   0,-0.0001529781297493885,                   0,-0.001777206351647313,                   0,-0.002905581456726233,  0.7301999999999909,0,1,   1623.532150448488,   1.250756469991352,  0.1186054209281143,1,   507.3475731728486,   1530.613992119483,   188.8886999924772, -0.4414829228320712,  -1.068289637979675, -0.1423511800401071
                7011,   647804.2085854079,  -7578.769316263407,   6847562.945901818,   716.9789745295561,                   0,                   0,   649279.0481341617,  -7579.072050051658,   6846913.991303273,   719.1520235623856,  -189.1803196177658,   0.141735634429787, -0.7395043631183358,0.0005045626666234109,-0.001134369371909153, -0.6731506187708575,                   0,0.0001062682325987843,                   0,0.001905339605600692,                   0,0.001311822213130311,  0.7301999999999909,0,1,   1622.375911229567,   1.252364605813154,  0.1164004534850894,1,   506.9058670844964,   1529.546027789588,   188.7476486082869, -0.4419830391292025,  -1.067311925697607, -0.1425813367958231
                7012,   640225.0440462483,  -7579.558214681253,   6848275.730702179,   708.5904806805628,                   0,                   0,   641699.5798703755,  -7579.862929717206,   6847628.948622456,   710.7624690778625,  -189.0384681166022,  0.1419673389226446, -0.7391600668876261,0.0006816176863633573,-0.001188723405583594, -0.6735284090910157,                   0,-0.0002232002216865735,                   0,-0.0005694689708827646,                   0,-0.001424432462480194,  0.7301999999999909,0,1,   1621.222379964264,   1.250124883223124,  0.1173526376400931,1,   506.4636077003698,   1528.479033135694,   188.6069494469946, -0.4424827166782621,  -1.066333019917656,  -0.142810697003786
                7013,   632645.0952509551,  -7580.337828371675,    6848980.12657384,   700.2011188298634,                   0,                   0,   634119.3253704959,   -7580.64452207858,   6848335.515951681,   702.3720453577232,  -188.8963849979166,  0.1421988694267202,  -0.738813692489878, 0.00075291118924656,-0.00130703321528455, -0.6739080446013294,                   0,0.001031133241556692,                   0,0.0003716817396964851,                   0,0.0006180706818998671,  0.7301999999999909,0,1,   1620.057969093613,   1.250971296780085,  0.1155374541240825,1,   506.0208248201473,   1527.413123129392,   188.4650365761144, -0.4429817840245852,  -1.065352942335255, -0.1430408685063866
                7014,   625064.3714847331,  -7581.108156379667,   6849676.132653928,    691.810899254168,                   0,                   0,   626538.2939223052,  -7581.416826181569,   6849033.692426858,   693.9807626844133,  -188.7540704358395,  0.1424302256583503, -0.7385083385062503,0.0009169120368150985,-0.001614191937096058, -0.6742417872050385,                   0,-0.003015185818777857,                   0,-0.00258277219214359,                   0,0.001785658655237726,  0.7301999999999909,0,1,   1618.879942058378,   1.251626175594711,  0.1176745360156836,1,   505.5788215873325,    1526.34686390058,   188.3283578069937, -0.4434795761330785,  -1.064374154329415, -0.1432636457443122
                7015,    617482.882033738,  -7581.869197761602,   6850363.748089861,   683.4198322312417,                   0,                   0,    618956.494814534,  -7582.179841083343,   6849723.477194166,   685.5886313414188,   -188.611524604785,  0.1426614073340845, -0.7381098821516436,0.0007568027616318341,-0.001581545707922174, -0.6746782402248056,                   0,0.0002440060114162611,                   0,-0.001029423941570736,                   0,-0.002009710295981328,  0.7301999999999909,0,1,   1617.740576306297,    1.25063256021359,  0.1172553118836889,1,   505.1353449856447,    1525.28251169449,   188.1882051309347, -0.4439774719697053,  -1.063392462147486, -0.1434909384905485
                7016,   609900.6361850627,  -7582.620951585235,   6851042.972039335,   675.0279280398842,                   0,                   0,   611373.9373368496,  -7582.933565852449,   6850404.869410086,   677.1956616132626,  -188.4687476794509,  0.1428924141706879, -0.7377336890601447,0.0009028061890558462,-0.001962729069426154, -0.6750883917394039,                   0,-0.00953852062208782,                   0,0.002073878431566537,                   0,0.0004972520362071516,  0.7301999999999909,0,1,   1616.583890694219,   1.251843243732652,  0.1164354883246219,1,   504.6912560273394,   1524.219238092656,   188.0474782360934, -0.4444749070687867,  -1.062409463553158, -0.1437187195641542
                7017,    602317.643226727,  -7583.363416929685,   6851713.803670311,   666.6351969599211,                   0,                   0,   603790.6307798459,  -7583.677999568834,   6851077.868241377,   668.8018637854844,  -188.3257398348176,  0.1431232458851395, -0.7373260344044504,0.0008452608464233987,-0.001881206939705607, -0.6755339114981265,                   0,0.003537463234104168,                   0,-0.002860666988351648,                   0,0.0002238544903097985,  0.7301999999999909,0,1,    1615.41505799149,   1.251297216979039,  0.1158222060535336,1,   504.2472045211251,   1523.156513990373,   187.9076357411455, -0.4449713766028336,   -1.06142632680803, -0.1439442006539475
                7018,   594733.9124476662,  -7584.096592885446,   6852376.242161045,   658.2416492721943,                   0,                   0,   596206.5844350319,  -7584.413141323824,   6851742.472865066,   660.4072481446321,  -188.1825012461489,   0.143353902194633, -0.7370491170955272,0.0009493729517404359,-0.001897913179211467, -0.6758358496005272,                   0,-0.001309414555975798,                   0,-0.004848892361861585,                   0,8.171474927012955e-05,  0.7301999999999909,0,1,   1614.263764993277,   1.250553670734028,  0.1141060888579593,1,   503.8022363664699,   1522.095251435491,   187.7653814354522, -0.4454675041212237,  -1.060441291988416, -0.1441721841317632
                7019,   587149.4531377187,  -7584.820478554406,   6853030.286700073,   649.8472952585414,                   0,                   0,   588621.8075948184,  -7585.138990220148,   6852398.682468495,   652.0118249782466,   -188.039032088991,  0.1435843828165775,  -0.736683741347439,0.001266629138302308,-0.001962563065491501,  -0.676233398488406,                   0,-0.002290925804400586,                   0,-7.730284155686664e-06,                   0,-0.003819746865815722,  0.7301999999999909,0,1,   1613.097873509214,   1.250178035727875,  0.1167026748708708,1,   503.3577227823768,   1521.033934403502,     187.62753886977,  -0.445962595149708,  -1.059456950773296, -0.1443940447442824
                7020,   579564.2745876156,  -7585.535073049837,   6853675.936486215,   641.4521452017907,                   0,                   0,   581036.3095525078,  -7585.855545371926,   6853046.496249279,   643.6156045748552,  -187.8953325391722,  0.1438146874685979,  -0.736234387014625,0.001727581403886048,-0.002081905483238375, -0.6767212191953575,                   0,0.005191699419458845,                   0,-0.001341025321024348,                   0,-0.001551969735127414,  0.7301999999999909,0,1,   1611.954685507813,   1.251061393292486,  0.1170952387870744,1,   502.9122454953908,   1519.973961856819,   187.4887134745365, -0.4464575305777421,  -1.058470675971933, -0.1446174185561335
                7021,   571978.3860889688,  -7586.240375496369,   6854313.190728555,   633.0562093857432,                   0,                   0,    573450.099602282,   -7586.56280590467,   6853685.913415331,   635.2185972239477,  -187.7514027728041,  0.1440448158685352, -0.7358826053400033,0.001709249549729654,-0.001810817637482228,  -0.677104563980682,                   0,0.004688140202541563,                   0,-0.0005031653629135633,                   0,0.001481906027290648,  0.7301999999999909,0,1,   1610.810773409964,    1.25196782455685,  0.1172609918579004,1,   502.4656823967009,   1518.915526441583,   187.3477123170314, -0.4469523163111596,  -1.057482221800417,  -0.144843600063273
                7022,   564391.7969342612,  -7586.936385030031,   6854942.048646487,   624.6594980951646,                   0,                   0,   565863.1870391926,  -7587.260770955286,   6854316.933184844,    626.820813215975,  -187.6072429662796,   0.144274767734446, -0.7355395535719256,0.001625662766687713,-0.001694460081386138, -0.6774777126642723,                   0,-0.0002121344230253664,                   0,0.0004572449404961318,                   0,-0.003806903291995188,  0.7301999999999909,0,1,   1609.655450819713,   1.251397011259964,  0.1154673541636611,1,   502.0184986607661,   1517.858320935031,   187.2048697495779, -0.4474465223097491,  -1.056492403718517, -0.1450711797731001
                7023,   556804.5164168308,  -7587.623100798234,   6855562.509469677,   616.2620216157708,                   0,                   0,   558275.5811591489,  -7587.949439672077,    6854939.55478631,   618.4222628423322,  -187.4628532962736,  0.1445045427846038, -0.7351866254852533,0.001690812269234878,-0.001613520331249135, -0.6778607256757222,                   0,-0.002362369210437932,                   0,0.003986556993184203,                   0,0.001577862190260995,  0.7301999999999909,0,1,   1608.477975264713,   1.252351384170845,  0.1174641668693346,1,   501.5722699532113,   1516.800663804036,   187.0672849079976,  -0.447939284683489,  -1.055504185048551, -0.1452910467178309
                7024,   549216.5538308666,  -7588.300521959778,   6856174.572438083,   607.8637902342133,                   0,                   0,   550687.2912589062,  -7588.628811214747,   6855553.777458503,   610.0229563953447,  -187.3182339397427,  0.1447341407374997, -0.7348406397646692,0.001663179894681737,-0.001576615388672628, -0.6782359340722119,                   0,-0.002860308030670813,                   0,-0.0001951245181727978,                   0,-0.005763299477423181,  0.7301999999999909,0,1,   1607.360316959659,   1.251249195365318,  0.1182799546095269,1,   501.1240118538369,   1515.745359359278,   186.9253336393124, -0.4484326098863747,  -1.054512067791213, -0.1455173339605268
                7025,   541627.9184713903,  -7588.968647684838,   6856778.236801945,    599.464814238071,                   0,                   0,   543098.3266360537,  -7589.298884754387,   6856159.600450506,   601.6229041682579,  -187.1733850739248,   0.144963561311841, -0.7346251549244587,0.001743520997794403,-0.001674655794606917, -0.6784688920022161,                   0,-0.002618256524310442,                   0,-0.002777488175879666,                   0,-0.005367271195118084,  0.7301999999999909,0,1,   1606.195127502635,   1.251172180074061,  0.1176460815564377,1,   500.6759110406747,   1514.690473876279,   186.7848775829232, -0.4489249127715155,  -1.053520045976651, -0.1457406821978503
                7026,   534038.6196342484,  -7589.627477154982,    6857373.50182179,   591.0651039158319,                   0,                   0,   535508.6965890052,  -7589.959659473493,   6856757.023021671,   593.2221164552218,  -187.0283068763389,  0.1451928042265539, -0.7342978710496099, 0.00158149502746095,-0.001243285042226114, -0.6788244174216129,                   0,-0.000233596564438125,                   0,-0.003762085350556452,                   0,-0.001996022810154478,  0.7301999999999909,0,1,   1605.040507017764,   1.251534663465856,  0.1161783515489625,1,   500.2272103162113,   1513.636818097669,   186.6424455168767, -0.4494166048848814,  -1.052526698157688, -0.1459656001478348
                7027,   526448.6666161009,  -7590.277009563165,   6857960.366768432,   582.6646695568837,                   0,                   0,   527918.4104169832,   -7590.61113456596,   6857346.044441676,   584.8206035512792,   -186.882999524785,  0.1454218692007816, -0.7338904583087243, 0.00165797805140966,-0.001276269350307981, -0.6792646151896454,                   0,0.0007837206180103947,                   0,-0.001745058040542955,                   0,-0.002996809895442361,  0.7301999999999909,0,1,   1603.879855970059,   1.251650856979919,  0.1182645512892951,1,   499.7788703686057,   1512.583243459346,    186.503694290771, -0.4499072846018558,  -1.051533863027211,    -0.1461852928139
                7028,   518858.0687144085,  -7590.917244113721,   6858538.830922989,   574.2635214515032,                   0,                   0,   520327.4774200135,  -7591.253309237094,    6857926.66399047,    576.418375752357,  -186.7374631973442,   0.145650755953886, -0.7334541615454602,0.001260374549919731,-0.0009119259713454025, -0.6797371350446161,                   0,-0.0009833436090879335,                   0,-0.001614058733378843,                   0,-0.005995343615938462,  0.7301999999999909,0,1,   1602.737376620463,   1.251737918903012,  0.1168392658326443,1,   499.3294220932032,   1511.531373754973,   186.3613962395374, -0.4503977012240625,  -1.050538766897631, -0.1464088823466623
                7029,   511266.8352274209,  -7591.548180022386,   6859108.893576857,   565.8616698908393,                   0,                   0,   512735.9068989106,   -7591.88618270358,   6858498.880958313,   568.0154433552472,  -186.5916980723777,  0.1458794642054479,  -0.733007452503019,0.001378290564145719,-0.0008949783125089979, -0.6802186221384823,                   0,-0.000833937992715068,                   0,-0.003131798633075422,                   0,-0.00550143323948242,  0.7301999999999909,0,1,   1601.591786626815,   1.251817870827644,  0.1173541718288376,1,   498.8794629843491,    1510.48048272616,   186.2191842824653, -0.4508876163030694,  -1.049542557574104, -0.1466320644239975
                7030,   503674.9754541685,  -7592.169816516289,   6859670.554031719,   557.4591251669043,                   0,                   0,   505143.7081552653,   -7592.50975419353,   6859062.694645745,   559.6118166576009,  -186.4457043285272,  0.1461079936752666, -0.7325361220269365,0.001408265204512593,-0.001001376794275805, -0.6807259683304044,                   0,0.001879870292288846,                   0,-0.005009167050138877,                   0,0.006267669384915081,  0.7301999999999909,0,1,   1600.449076611309,   1.252042288712949,  0.1156661914715295,1,   498.4286169246778,   1509.431040830734,   186.0746678787818, -0.4513771694777655,  -1.048544510099972, -0.1468576308262389
                7031,   496082.4986944473,  -7592.782152833945,   6860223.811599568,   549.0558975725604,                   0,                   0,   497550.8904914359,  -7593.124022946445,   6859618.104363619,   551.2075059579089,  -186.2994821447145,  0.1463363440833617, -0.7319654963289817,0.001381296940599329,-0.0009524333629175565, -0.6813396341570911,                   0,-0.001999090868105884,                   0,-0.0007174214292920073,                   0,-0.002276617593335175,  0.7301999999999909,0,1,   1599.288446573156,   1.251612078036196,  0.1159909100183189,1,   497.9780822506527,   1508.381857239721,   185.9324786247072, -0.4518656258808952,  -1.047546846317352, -0.1470791126979848
                7032,   488489.4142488096,  -7593.385188225251,   6860768.665602672,   540.6519974015022,                   0,                   0,   489957.4632105345,  -7593.728988213225,   6860165.109433093,   542.8025215554932,  -186.1530317001412,  0.1465645151499717, -0.7313870359168586,0.001314000685530746,-0.0008431962149078193,  -0.681960824472413,                   0, 0.00148826133304568,                   0,0.002988530037550652,                   0,-0.002047606564404918,  0.7301999999999909,0,1,   1598.149634171314,   1.251881529564215,  0.1161113722158465,1,   497.5267292174367,   1507.333984009174,   185.7889988347387, -0.4523537500319469,  -1.046547492706384, -0.1473019665391332
                7033,   480895.7314185519,  -7593.978921951508,   6861305.115373612,    532.247434948253,                   0,                   0,   482363.4356164176,  -7594.324649256203,   6860703.709185604,   534.3968737504949,  -186.0063531742882,  0.1467925065955554, -0.7308739116277897,0.001536544017059184,-0.001067147694567523, -0.6825099453708899,                   0,-0.005656381637544213,                   0,0.003138944568601656,                   0,0.001915096424572408,  0.7301999999999909,0,1,   1596.995180314402,   1.253217102092031,  0.1161315723037704,1,   497.0753977385127,   1506.286598464896,   185.6472231648149, -0.4528410078684837,  -1.045548008328823, -0.1475220676338317
                7034,   473301.4595057041,  -7594.563353285415,   6861833.160255244,   523.8422205081441,                   0,                   0,   474768.8170136726,  -7594.911005349089,     6861233.9029629,   525.9905728438598,  -185.8594467469167,  0.1470203181407922, -0.7304363757961938,0.001505356876826269,-0.001099724707455272, -0.6829782027414659,                   0,0.0001253182748834368,                   0,-0.0004988004461252992,                   0,0.001604036816874684,  0.7301999999999909,0,1,   1595.870436325983,   1.251458970745103,  0.1172078669313232,1,    496.622880517091,   1505.240798590954,   185.5038018570516, -0.4533282560217404,  -1.044546175259247, -0.1477444478350886
                7035,   465706.6078130174,  -7595.138481511068,    6862352.79960073,   515.4363643773069,                   0,                   0,    467173.616707608,  -7595.488055777013,   6861755.690117029,   517.5836291373255,  -185.7123125980664,  0.1472479495065825, -0.7301356125686465,0.001045608944802067,-0.00080160603280278, -0.6833009961859489,                   0,-0.004033680255685123,                   0, 0.00160922463277388,                   0,0.007309815629431073,  0.7301999999999909,0,1,   1594.711871980818,   1.251617872307722,  0.1153089897746047,1,   496.1702490589715,   1504.195830202662,   185.3595452239813, -0.4538145246978676,  -1.043543899306235, -0.1479664190225237
                7036,   458111.1856439529,  -7595.704305923945,   6862864.032773529,   507.0298768526584,                   0,                   0,    459577.844004242,  -7596.055799836522,   6862269.070010333,   509.1760529334097,  -185.5649509080561,  0.1474754004140469, -0.7298058120390667,0.0007465851644495076,-0.0007699466646524355, -0.6836536597625469,                   0,-0.002472683500971796,                   0,-0.004374757366489588,                   0,0.0009536931777509493,  0.7301999999999909,0,1,   1593.569956436914,   1.250467447237173,   0.117078371764516,1,   495.7173431411772,   1503.151588211787,   185.2165922007964, -0.4543001746597607,   -1.04254095610366, -0.1481864106398051
                7037,   450515.2023026718,  -7596.260825830926,   6863366.859147401,   498.6227682318896,                   0,                   0,   451981.5082102894,  -7596.614236835552,   6862774.042015492,    500.767854535397,  -185.4173618574838,  0.1477026705845281, -0.7294644922798376,0.0003748704850826075,-0.0005690400238323073, -0.6840183405205518,                   0,-0.0003758557732614566,                   0,-0.005472852466869405,                   0,-0.003389625066854449,  0.7301999999999909,0,1,   1592.441198832902,   1.252364615114759,   0.117116943735571,1,   495.2631166978492,    1502.10914440433,   185.0704790381295, -0.4547858111716198,  -1.041535404774134,  -0.148410613062483
                7038,    442918.667094021,  -7596.808040550298,   6863861.278106397,   490.2150488134513,                   0,                   0,    444384.618633152,  -7597.163366093465,   6863270.605515447,   492.3590442473269,  -185.2695456272257,  0.1479297597395902, -0.7293452822894336,6.52336989525909e-05,-0.0003214843094834656, -0.6841457093299276,                   0,-0.002757629570286496,                   0,0.003594370843991703,                   0, 0.00257674446011535,  0.7301999999999909,0,1,   1591.295420431103,   1.252407365842688,  0.1170059478618469,1,   494.8085003208205,   1501.067664762469,   184.9239207193375, -0.4552707777387005,  -1.040528942983853, -0.1486346968007793
                7039,   435321.5893235241,  -7597.345949411725,   6864347.289044861,   481.8067288965442,                   0,                   0,   436787.1845809068,  -7597.703186941028,    6863758.75990346,    483.949632373981,  -185.1215023984361,  0.1481566676010201, -0.7290128246982009,-0.00037349861690388,7.811174474639354e-05,  -0.684499931207366,                   0,0.0006673766870102801,                   0, 0.00334323844416315,                   0,0.002171156723403187,  0.7301999999999909,0,1,   1590.157717812707,   1.253351765420557,  0.1164392150857272,1,   494.3530124879196,   1500.027644620471,   184.7749299773803, -0.4557553564236304,   -1.03952067427886, -0.1488613384387696
                7040,   427723.9782973698,    -7597.8745517563,   6864824.891367453,   473.3978187811024,                   0,                   0,   429189.2153622929,  -7598.233698720417,   6864238.504583098,   475.5396292208699,  -184.9732323525477,  0.1483833938908263, -0.7286803858414319,-0.0005947548511059101,6.642784475221296e-05, -0.6848536611160011,                   0, 0.00208160346809778,                   0,0.002810831145471438,                   0,0.0006384113367750596,  0.7301999999999909,0,1,   1589.026705333173,   1.252819851222976,  0.1171949425009209,1,   493.8967348793756,   1498.988881864673,   184.6251376179812, -0.4562396203545556,  -1.038510781550563,  -0.149088871316679
                7041,   420125.8433223993,  -7598.393846936501,   6865294.084489127,   464.9883287677848,                   0,                   0,   421590.7202867042,  -7598.754900785214,   6864709.838968232,   467.1290450942208,  -184.8247356712709,  0.1486099383312411, -0.7285652227377034,-0.0008029678685735585,0.0003715550324472443, -0.6849758633752144,                   0,0.003956278384020665,                   0,0.004584745834443258,                   0,-0.001018733381606312,  0.7301999999999909,0,1,   1587.902470905049,   1.252385851683475,  0.1173738727844697,1,   493.4391983624405,   1497.951876072027,   184.4724185503567, -0.4567238265675307,   -1.03749838780435, -0.1493200941141584
                7042,   412527.1937060968,  -7598.903834316197,   6865754.867835124,   456.5782691579594,                   0,                   0,   413991.7086641729,  -7599.266792500423,   6865172.762483058,   458.7178903009656,   -184.676012536594,   0.148836300644719, -0.7283526008972415,-0.001006896176655595,0.0004072323749969291, -0.6852016557832489,                   0,0.0008919353641612778,                   0,-0.004586979064759727,                   0,-0.002174203340660226,  0.7301999999999909,0,1,   1586.746737396256,   1.251549687782865,  0.1158071259613939,1,   492.9818702394953,   1496.915360109198,   184.3204627770796,  -0.457206887489141,  -1.036486158691505, -0.1495488147852488
                7043,   404928.0387565752,  -7599.404513270679,    6866207.24084101,   448.1676502536926,                   0,                   0,   406392.1898053616,  -7599.769373242472,   6865627.274562048,   450.3061751487264,  -184.5270631307827,  0.1490624805539384, -0.7279697449803841,-0.001027808422792224,0.0004890868811612667, -0.6856083100408448,                   0,0.003686768651190058,                   0,-0.0006800368066644038,                   0,0.006805975472635652,  0.7301999999999909,0,1,   1585.602456134691,   1.253335645714428,  0.1170819889286066,1,   492.5244710664488,   1495.879396368576,   184.1702225238928, -0.4576891761104011,  -1.035473643972564, -0.1497750554667023
                7044,   397328.3877825682,  -7599.895883186628,   6866651.202952628,   439.7564823577361,                   0,                   0,   398792.1730215503,  -7600.262642399184,   6866073.374650001,   441.8939099458051,    -184.37788763638,  0.1492884777818017, -0.7276343894147312,-0.001312992085808794,0.0006132280927800434, -0.6859636253797574,                   0,0.003715985497050702,                   0,-0.001107731562236976,                   0,0.005434782980171587,  0.7301999999999909,0,1,   1584.478277383831,   1.252810386421634,  0.1175584970549346,1,   492.0660320073826,    1494.84496396144,   184.0180488387737, -0.4581712858718046,   -1.03445903691851, -0.1500036413664831
                7045,   389728.2500934158,  -7600.377943462126,   6867086.753626153,    431.344775773513,                   0,                   0,   391191.6676246251,  -7600.746599369808,   6866511.062202027,   433.4811050011688,  -184.2284862362054,  0.1495142920514348, -0.7272264554608535,-0.001509570583317224,0.0005659730382258068, -0.6863957192094203,                   0,0.001775720762707957,                   0,-0.002239462869410636,                   0,-0.002763912557573696,  0.7301999999999909,0,1,   1583.349582770134,   1.253522240486546,   0.117022511706838,1,   491.6066836810149,   1493.811977587211,   183.8639447500334, -0.4586530908931157,  -1.033442570731876, -0.1502343881358369
                7046,   382127.6349990543,  -7600.850693506673,   6867513.892328049,    422.932540805108,                   0,                   0,   383590.6829270688,  -7601.221243565007,   6866940.336683529,   425.0677706244389,  -184.0788591133557,  0.1497399230861889, -0.7267596297420146,-0.001678699761025841,0.0006878825447971911, -0.6868894739053487,                   0,-0.001298540976774138,                   0,-0.000197434101457024,                   0,0.0003104808866682051,  0.7301999999999909,0,1,   1582.190182977479,   1.253269965973279,  0.1166505959396972,1,   491.1480196285369,   1492.778979962122,   183.7127305714144, -0.4591334887990386,  -1.032427161707595, -0.1504598831128874
                7047,   374526.5518100059,   -7601.31413274115,    6867932.61853507,   414.5197877572519,                   0,                   0,   375989.2282419474,  -7601.686574406857,   6867361.197570235,   416.6539171258759,  -183.9290064512037,  0.1499653706096398, -0.7262475569756391,-0.001972027146791304,0.001184595686547495,  -0.687429410069796,                   0,0.001295773706914633,                   0,0.002743254548598698,                   0,0.004175383261415659,  0.7301999999999909,0,1,   1581.065430414222,   1.253736060937093,  0.1176185901888596,1,   490.6884143577694,   1491.747435959352,   183.5597670547035, -0.4596136297113919,  -1.031409840912131, -0.1506874072009823
