sys.exec.out.time {s},target.sat.pos_eci[0] {m},target.sat.vel_eci[0] {m/s},target.sat.pos_eci[1] {m},target.sat.vel_eci[1] {m/s},target.sat.pos_eci[2] {m},target.sat.vel_eci[2] {m/s},chaser.sat.pos_eci[0] {m},chaser.sat.vel_eci[0] {m/s},chaser.sat.pos_eci[1] {m},chaser.sat.vel_eci[1] {m/s},chaser.sat.pos_eci[2] {m},chaser.sat.vel_eci[2] {m/s},chaser.sat.attNav.qHat[0] {--},chaser.sat.attNav.qHat[1] {--},chaser.sat.attNav.qHat[2] {--},chaser.sat.attNav.qHat[3] {--},chaser.sat.thruster.thrustAcc_eci[0] {m/s2},chaser.sat.imu.dVel[0] {m/s},chaser.sat.thruster.thrustAcc_eci[1] {m/s2},chaser.sat.imu.dVel[1] {m/s},chaser.sat.thruster.thrustAcc_eci[2] {m/s2},chaser.sat.imu.dVel[2] {m/s},chaser.sat.thruster.dVAccumulated {m/s},chaser.sat.guidance.currentWaypoint {--},chaser.sat.imu.isValid {--},chaser.sat.rangefinder.range {m},chaser.sat.rangefinder.azimuth {rad},chaser.sat.rangefinder.elevation {rad},chaser.sat.rangefinder.isValid {--},chaser.sat.relNav.xHat[0] {m},chaser.sat.relNav.xHat[1] {m},chaser.sat.relNav.xHat[2] {m},chaser.sat.relNav.xHat[3] {m/s},chaser.sat.relNav.xHat[4] {m/s},chaser.sat.relNav.xHat[5] {m/s}
               15874,   1968933.063070582,   7294.036381767153,  -6590301.296899458,   2179.182521148751,                   0,                   0,   1968913.812190468,   7294.042513274663,  -6590307.031335183,   2179.161312391399, 0.01762578336552768,2.715582966731252e-05, -0.8021548912760734,0.002870096657032787,0.001141935726581461,  0.5971080211568478,                   0,-0.00123827845712808,                   0,0.005512496839478376,                   0,-0.001429328724671001,   1.196100000000042,3,1,   20.09126614678895,   1.569446363321202,-0.001465252901880598,1, 0.01863998733067822,   20.07471730463724,-0.01713578468434549,0.0001652575634735159,0.0001761966272419778,-2.63284694235386e-05
               15875,    1976225.89202174,   7291.620031632662,  -6588118.078364264,   2187.254103508846,                   0,                   0,   1976206.647284914,   7291.626186700945,  -6588123.834005206,   2187.232901846508, 0.01765292839412747,2.713422199028794e-05,   -0.80248771649904,0.002854659289088831,0.001230714886723538,  0.5966605409521959,                   0,0.0003875906369885928,                   0,-0.0004752139005552797,                   0,-0.0004077564517216205,   1.196100000000042,3,1,    20.0789770228822,   1.569781981084859,-0.0005474635860092871,1, 0.01885870627060822,    20.0749048200115,-0.01677509368138786,0.0001658449294793466,0.0001758012690766175,-2.571711322593926e-05
               15876,   1983516.300156509,   7289.194749486242,  -6585926.789585549,   2195.323006549434,                   0,                   0,   1983497.061586531,   7289.200928107515,  -6585932.566424595,   2195.301812008611, 0.01768005179842873,2.711258107466806e-05, -0.8028658545156176,0.003117157909571578,0.001421217621419883,  0.5961498830998347,                   0,-0.005458102557457327,                   0,0.004600400343026241,                   0,-0.004863980460512183,   1.196100000000042,3,1,   20.09373658971528,   1.571030184029451,-0.0004457452404679024,1, 0.01897299028504214,   20.07516869254162,-0.01636933465116983,0.0001662964386842754,0.0001756650861375548,-2.503840779914223e-05
               15877,   1990804.278544364,   7286.760538298779,  -6583727.433247563,   2203.389220386362,                   0,                   0,    1990785.04616478,   7286.766740465248,  -6583733.231277591,   2203.368032993544, 0.01770715354520612,2.709090694696236e-05, -0.8030694408491011,0.003150431987022317,0.001387767537798166,  0.5958755088555563,                   0,-0.001558454921613393,                   0,0.0002353661521053331,                   0,0.0001909507569739385,   1.196100000000042,3,1,   20.08252683190996,   1.569086460628262,-0.001184664608199622,1, 0.01922058985265932,   20.07536578549394,-0.01600801509101499,0.0001669561888738866,0.0001752606565100609,-2.4429020940693e-05
               15878,   1998089.818257754,   7284.317401052109,  -6581520.012044459,   2211.452735138757,                   0,                   0,   1998070.592092107,   7284.323626755944,  -6581525.831258299,   2211.431554920433, 0.01773423360126085,2.706919963372096e-05, -0.8033346731218063,0.002835765301632844,0.001336817721408839,  0.5955195834847202,                   0,-0.003154135956312314,                   0,-0.001125224401719127,                   0,0.004401384027259369,   1.196100000000042,3,1,   20.08992426494586,   1.571157130968006,-0.001537850830761814,1, 0.01928175009174869,    20.0756170483177,-0.01570330940712035,0.0001672760249973258,0.0001751508223059885,-2.390737187457163e-05
               15879,   2005372.910372113,   7281.865340738992,  -6579304.528680272,   2219.513540929064,                   0,                   0,   2005353.690443936,   7281.871589972329,  -6579310.369070736,    2219.49236791171, 0.01776129193342062,2.704745916153463e-05, -0.8036863842417878,0.002619877531226259,0.001345684015017838,  0.5950458143375301,                   0,0.001026671570495193,                   0,0.001339953251419177,                   0,-0.001588348597138499,   1.196100000000042,3,1,   20.08678284675702,   1.570595861663947,-0.0008634424099353146,1, 0.01939660674641998,   20.07584677721198,-0.01537834232003944,0.0001676858337667348,0.0001749438469384826,-2.335598996396059e-05
               15880,   2012653.545965879,   7279.404360363127,  -6577080.985868885,    2227.57162788304,                   0,                   0,   2012634.332298695,   7279.410633118086,  -6577086.847428757,   2227.550462093122, 0.01778832850853982,2.702568555703479e-05, -0.8040893111209683,0.002449377130840317, 0.00141152718485059,    0.59450179804916,                   0,-0.001379041933028757,                   0,-0.00167994918504486,                   0,-0.0009152401171865696,   1.196100000000042,3,1,    20.0733595893374,   1.570562697630674,-0.000293920515384737,1, 0.01955249303394498,   20.07601156808304,-0.01503097960659421,0.0001681063043758832,0.0001745635471626744,-2.277167393935706e-05
               15881,    2019931.71612049,   7276.934462939149,  -6574849.386334071,   2235.626986129777,                   0,                   0,    2019912.50873782,   7276.940759207809,  -6574855.269056117,    2235.60582759376, 0.01781534329349951,2.700387884689344e-05, -0.8043766591955998,0.002482529318633283,0.001762339640022655,  0.5941118761214098,                   0,4.722977045607185e-05,                   0, 0.00219445009884585,                   0,-0.004269691197842523,   1.196100000000042,3,1,    20.0903417937657,   1.569191413974778,-0.001214361230094486,1,  0.0197791013258828,   20.07624083808676,-0.01471153591465532,0.0001687560947437055,0.000174245654198133,-2.223129772942718e-05
               15882,   2027207.411920413,   7274.455651492603,  -6572609.732809486,   2243.679605801703,                   0,                   0,   2027188.210845767,   7274.461971267011,  -6572615.636686427,   2243.658454546041, 0.01784233625520733,2.69820390578231e-05, -0.8046910694567262,0.002852521264423225,0.001983380530993282,  0.5936835959167945,                   0,-0.002734828198028622,                   0,-0.002449628965563192,                   0,0.003671259392951949,   1.196100000000042,3,1,   20.08988337805446,   1.569174925395705,-0.0008624441017091941,1, 0.02000431207852946,    20.0764670823647,-0.01431887077903259,0.0001693983462785548,0.0001739227883386868,-2.158045745359023e-05
               15883,   2034480.624453145,   7271.967929059965,  -6570362.028038614,   2251.729477034605,                   0,                   0,   2034461.429710022,   7271.974272332133,  -6570367.953063169,   2251.708333085745, 0.01786930736059775,2.696016621657685e-05, -0.8049909029561159,0.002901883426026439,0.002029704544460655,  0.5932765843432058,                   0,0.005908743384328285,                   0,0.001628490133960017,                   0,0.002031938450658715,   1.196100000000042,3,1,   20.08236185360825,   1.569225180136923,-0.001752699133536902,1, 0.02022916338930316,   20.07665919983355,-0.01397271469692466,0.0001699982090142964,0.0001735303737353857,-2.10020262599642e-05
               15884,    2041751.34480922,   7269.471298688607,  -6568106.274774844,   2259.776589967642,                   0,                   0,   2041732.156421116,   7269.477665450525,  -6568112.220939683,   2259.755453352024, 0.01789625657663202,2.693826034994825e-05, -0.8052730933790375,0.002798233657023169,0.002063834375592211,  0.5928938822047558,                   0,0.0008250500058765135,                   0,-0.003651560147861993,                   0,0.0009332919334435372,   1.196100000000042,3,1,   20.08436643751446,   1.570727605103914,-0.000304776749710085,1,  0.0203237157335752,   20.07687508424186,-0.01354661432099528,0.0001703434762353838,0.0001733150559268793,-2.030296727047605e-05
               15885,    2049019.56408223,   7266.965763436826,  -6565842.475781404,   2267.820934743346,                   0,                   0,   2049000.382072626,   7266.972153680458,  -6565848.443079174,   2267.799805487396, 0.01792318387029814,2.69163214847713e-05, -0.8056137204832395,0.002728675470745864,0.002032315022021273,  0.5924313946736615,                   0,-0.006822957061204419,                   0,0.002565145988064693,                   0,0.002348052611193716,   1.196100000000042,3,1,   20.09784952294877,   1.570109049346348,-0.0005180875140108087,1, 0.02045010234481394,    20.0771448804594,  -0.013143228186004,0.0001708213723713237,0.0001731786240245698,-1.964017262030131e-05
               15886,   2056285.273368825,   7264.451326373838,  -6563570.633831366,   2275.862501507632,                   0,                   0,   2056266.097761202,     7264.4577400911,  -6563576.622254698,   2275.841379637781,   0.017950089208611,2.689434964792046e-05, -0.8059321217746613,0.002748858781148788,0.002029981266069182,  0.5919980895604757,                   0,-0.00308499555456339,                   0,-0.002551432258033003,                   0,0.002684910941395206,   1.196100000000042,3,1,   20.09087023305538,   1.572276848422794,0.0009711738580236761,1, 0.02041776391724092,   20.07740256552301,-0.01264791825165008,0.0001709404899121707,0.0001731735649908894,-1.883866558138716e-05
               15887,   2063548.463768734,   7261.927990579737,   -6561290.75170768,   2283.901280409833,                   0,                   0,   2063529.294586562,   7261.934427762535,  -6561296.761249173,   2283.880165952496, 0.01797697255861239,2.687234486631051e-05, -0.8063079015768979,0.002468861582200043,0.001900799135731626,  0.5914878354960423,                   0,0.004742847699087213,                   0,0.003920613473329399,                   0,0.0009918617252341209,   1.196100000000042,3,1,   20.09785695358883,   1.569835839262008,-0.001223033599784974,1, 0.02057608965520652,   20.07766601313203,-0.01232367376486658,0.0001714788686858759,0.0001729922412304245,-1.829993005386264e-05
               15888,   2070809.126384772,   7259.395759145541,  -6559002.832203122,   2291.937261602686,                   0,                   0,   2070789.963651511,    7259.40221978574,  -6559008.862855353,   2291.916154584269,   0.018003833887371,2.685030716689667e-05, -0.8066301341713689,0.002430329830967512,0.001826893569922875,  0.5910487142389166,                   0,-0.0008309488948955428,                   0,0.0002043986630226397,                   0,0.001551308041919668,   1.196100000000042,3,1,   20.08939804570904,   1.570910704442828,-0.001451392786451604,1, 0.02066282094139541,    20.0779000238414,  -0.012022843034006,0.0001718263666709425,0.0001728210134728036,-1.779811236865625e-05
               15889,   2078067.252322847,   7256.854635173158,  -6556706.878120324,   2299.970435242365,                   0,                   0,    2078048.09606195,   7256.861119262589,  -6556712.929875842,   2299.949335689265, 0.01803067316198257,2.682823657667439e-05, -0.8069801070423311,0.002485139717960783, 0.00172340238648228,  0.5905708770357242,                   0,-0.003079234378207595,                   0, 0.00346209467308042,                   0,0.003452946770728969,   1.196100000000042,3,1,   20.08262283423399,   1.570026649174427,-0.0002982811033870224,1, 0.02083346290231509,   20.07809291106448,-0.01165427662589887,0.0001723058325792274,0.0001724828828551264,-1.719411982135633e-05
               15890,   2085322.832691976,   7254.304621775388,  -6554402.892271758,   2308.000791488473,                   0,                   0,    2085303.68292689,   7254.311129305853,  -6554408.965123099,   2307.979699427083, 0.01805749034956977,2.680613312267949e-05, -0.8073038274145867,0.002365566051934653,0.001643774162904803,  0.5901289963605537,                   0,-0.002744212345028934,                   0,-0.002970918466897002,                   0,-0.005772769150382823,   1.196100000000042,3,1,   20.09607330088776,   1.570528447684027,-0.0005353160847445201,1, 0.02094557966119356,   20.07835072819002,-0.01131814918918488,0.0001727353284513366,0.0001723353321699032,-1.664099931841226e-05
               15891,   2092575.858604298,   7251.745722075914,  -6552090.877479753,    2316.02832050407,                   0,                   0,   2092556.715358457,   7251.752253039189,   -6552096.97141939,   2316.007235960773, 0.01808428541728239,2.678399683198801e-05, -0.8076119355665167,0.002008146722817843,0.001547288256593931,  0.5897088559418922,                   0,-0.005456817613753909,                   0,0.0002282149287581139,                   0,0.002372629742513344,   1.196100000000042,3,1,   20.09154270489256,   1.569784502485887,-0.0001731156601273891,1, 0.02111679368484386,   20.07858018215919,-0.01100250342195105,0.0001732582465395534,0.0001720713048401079,-1.612037397898742e-05
               15892,   2099826.321175075,   7249.177939209306,  -6549770.836576442,   2324.053012455681,                   0,                   0,   2099807.184471908,   7249.184493597143,  -6549776.951596852,    2324.03193545685, 0.01811105833229726,2.676182773171622e-05, -0.8079458373282239,0.002020346287297404,0.001599974573363884,  0.5892511198345228,                   0,0.003496139873438533,                   0,-0.001251362535985037,                   0,-0.003804809246560416,   1.196100000000042,3,1,   20.07347956768061,   1.569378850986021,-0.0004216418519849855,1, 0.02134720899571809,    20.0787220871069,-0.01069742070965699,0.0001738040818977324,0.000171569790049056,-1.561701971637555e-05
               15893,   2107074.211522704,    7246.60127632103,  -6547442.772403806,   2332.074857513294,                   0,                   0,   2107055.081385639,   7246.607854125138,  -6547448.908497431,   2332.053788085302, 0.01813780906181836,2.673962584902058e-05,  -0.808254070360684,0.001643687069391974,0.001367952833201129,  0.5888300134531617,                   0,-0.005400377006217711,                   0, 0.00332602987425112,                   0,0.0008001053015447773,   1.196100000000042,3,1,   20.09099587173326,   1.569427799259438,0.001107803900560158,1,  0.0215439081286136,   20.07894375247706,-0.01035340267318318,0.0001743712562303431,0.0001712649620668915,-1.505545854551645e-05
               15894,   2114319.520768752,   7244.015736567412,  -6545106.687813655,   2340.093845850401,                   0,                   0,     2114300.3972212,   7244.022337779475,  -6545112.844972908,   2340.072784019604, 0.01816453757307689,2.671739121109775e-05, -0.8086042357045423,0.001525835752297778,0.001217850743301877,  0.5883497077975796,                   0,0.005951563186304532,                   0,-0.004034749337289788,                   0,0.002828492558816975,   1.196100000000042,3,1,    20.0972443491836,   1.570651865764655,-0.000844531309138111,1, 0.02164398419220638,    20.0792034110734,-0.01015104066125531,0.0001747737947207816,0.0001711330360015118,-1.471122245039802e-05
               15895,   2121562.240037936,   7241.421323115667,  -6542762.585667624,   2348.109967643985,                   0,                   0,   2121543.123103295,   7241.427947727326,  -6542768.763884897,   2348.088913436735, 0.01819124383333123,2.669512384518443e-05, -0.8089109356195304,0.001220450918110608,0.000850868498156095,  0.5879293195253077,                   0,0.007038698524026899,                   0,3.671221740700675e-05,                   0,-0.003711730598731402,   1.196100000000042,3,1,   20.09510824332673,   1.568979138330527,3.164563260687342e-05,1, 0.02187099545685145,   20.07943680614065,-0.009951951761362685,0.0001754191396125076,0.0001708220526617673,-1.437275867670559e-05
               15896,   2128802.360458145,   7238.818039143863,  -6540410.468837163,   2356.123213074543,                   0,                   0,    2128783.25015981,   7238.824687146749,  -6540416.668104818,   2356.102166517181, 0.01821792780986702,2.667282377855748e-05, -0.8092598440035976,0.001166496155705117,0.0006364371976664525,  0.5874493502572667,                   0,-0.005118993353540031,                   0,0.002433828792550344,                   0, 0.00204100381102433,   1.196100000000042,3,1,   20.07711418533572,   1.569634673039092,-0.002289615915539014,1, 0.02207960075858578,   20.07959241666792,-0.009915014128320736,0.0001759309522009828,0.0001703700346269798,-1.428231581787809e-05
               15897,   2136039.873160451,   7236.205887840943,  -6538050.340203539,   2364.133572326093,                   0,                   0,   2136020.769521812,   7236.212559226657,  -6538056.560513909,   2364.112533444952,  0.0182445894699972,2.665049103853376e-05, -0.8096119615829019,0.0007112070388061747,0.000264280933995954,  0.5869649870324648,                   0,-0.002524847146538002,                   0,-0.0006062386885891729,                   0,-0.002047047665713512,   1.196100000000042,3,1,   20.09613999464308,    1.57113744655665,-0.001634113330997155,1, 0.02215244732563354,   20.07984695932669,-0.009909707153134179,0.0001762661373415836,0.0001702544534390212,-1.42403169233581e-05
               15898,   2143274.769279118,    7233.58487240672,  -6535682.202657842,    2372.14103558619,                   0,                   0,   2143255.672323551,   7233.591567166815,  -6535688.444003248,   2372.120004407596, 0.01827122878106205,2.662812565247019e-05, -0.8098632043992928,0.0004831790753283488,0.0003377299928563086,  0.5866184813288295,                   0,0.003275643858376057,                   0,0.002426280653344071,                   0,0.004131798016824442,   1.196100000000042,3,1,   20.10113791844699,   1.570369336288777,-0.0008638412457732173,1, 0.02225832076773528,   20.08011810955309,-0.009874715076373957,0.0001766920577700607,0.0001701400949091348,-1.415312872792826e-05
               15899,   2150507.039951625,   7230.954996051856,   -6533306.05910098,   2380.145593045934,                   0,                   0,   2150487.949702501,   7230.961714177874,   -6533312.32147368,   2380.124569596206, 0.01829784571042924,2.660572764776367e-05, -0.8102263369360162,0.000128117855298958,0.0001457709087405425,  0.5861170917759541,                   0,0.001263744318717641,                   0,-0.005623889208674344,                   0,-0.002186316004198669,   1.196100000000042,3,1,   20.08947750123427,   1.568705377172189,0.001321805697982502,1, 0.02251926914353221,   20.08031786911681,-0.009755424182154004,0.0001773678273846027,0.0001697265751149676,-1.393755281621811e-05
               15900,   2157736.676318658,   7228.316261997871,  -6530921.912443629,   2388.147234899986,                   0,                   0,    2157717.59279934,   7228.323003481303,  -6530928.195835909,   2388.126219205433, 0.01832444022549383,2.658329705185109e-05, -0.8105062912829416,2.033243882064405e-05,-0.0001278379440964738,  0.5857299164587918,                   0,-0.004202120428278013,                   0,0.002719250531391427,                   0, 0.00127797424477582,   1.196100000000042,3,1,   20.07641760049228,   1.570415916642126,0.0001505697519298291,1, 0.02265568276643775,   20.08047464226951,-0.00973767616025127,0.0001777218012678249,0.0001693479542690285,-1.387727479875904e-05
               15901,   2164963.669524136,   7225.668673477128,  -6528529.765606306,   2396.145951346584,                   0,                   0,   2164944.592757971,   7225.675438309445,  -6528536.070010398,   2396.124943433503, 0.01835101229367835,2.656083389220924e-05, -0.8107341448015629,0.0001663444657933947,-9.092545432912464e-05,  0.5854144775413048,                   0,0.002511254209733552,                   0,0.000857049515390836,                   0,0.003090360635727929,   1.196100000000042,3,1,   20.11342792355789,   1.571024820425798,0.001114157867270168,1, 0.02266722061005545,   20.08080778701895,-0.009644283148605381,0.0001780152652562164,0.0001694534141535131,-1.370180879451985e-05
               15902,   2172188.010715208,   7223.012233732848,  -6526129.621519333,    2404.14173258754,                   0,                   0,   2172168.940725548,   7223.019021905487,  -6526135.946927434,   2404.120732482225, 0.01837756188243281,2.653833819635478e-05, -0.8110758143788821,5.280810352047362e-05,-0.0002054235790966925,  0.5849410041551972,                   0,0.004344243936254593,                   0,0.003899999385828483,                   0,-0.0009505478473406855,   1.196100000000042,3,1,   20.08400279232518,   1.569814643145855,-0.0004604231601235999,1, 0.02281926682218744,   20.08099344882944,-0.009666122888774203, 0.00017843641890412,0.0001691182327439841,-1.370240856628155e-05
               15903,   2179409.691042281,   7220.346946019079,  -6523721.483122798,   2412.134568828262,                   0,                   0,   2179390.627852456,    7220.35375752346,  -6523727.829527094,   2412.113576556999, 0.01840408895923482,2.651580999184427e-05, -0.8115439423297391,-0.0003389209330675347,-0.0003657069296816258,   0.584291178316897,                   0,-0.005991893457820949,                   0,-0.002814580220980085,                   0,-0.0001284144262927465,   1.196100000000042,3,1,   20.09115770117904,   1.570205338942504,-0.0009182671518244331,1, 0.02296923577577541,   20.08120952756287,-0.009765871802324097,0.0001788886835832802,0.0001688474869721438,-1.38217962711795e-05
               15904,   2186628.701659013,   7217.672813600726,  -6521305.353366605,   2420.124450277777,                   0,                   0,   2186609.645292354,   7217.679648428217,  -6521311.720759243,   2420.103465866841, 0.01843059349158946,2.649324930627405e-05, -0.8120063649671031,-0.0002672110684209886,-0.0005937783603245127,  0.5836482153475802,                   0,-1.40978988385904e-05,                   0,-0.004000887027990761,                   0,0.002835636451329961,   1.196100000000042,3,1,    20.1016884806402,   1.569665994704542,-0.00159019928602075,1, 0.02318260839311434,   20.08146263902156,-0.00991542150031547,0.0001795216876012542,  0.0001685899815263,-1.401683961428252e-05
               15905,    2193845.03372234,   7214.989839753518,  -6518881.235210436,   2428.111367148721,                   0,                   0,   2193825.984202167,   7214.996697895471,  -6518887.623583541,   2428.090390624373, 0.01845707544702952,2.647065616728024e-05, -0.8123585532895032,-0.0004307757186382706,-0.0006635275117195296,  0.5831577445776631,                   0,0.006330413133918851,                   0,0.001639981102778318,                   0,-0.001011059891164089,   1.196100000000042,3,1,   20.09703444797344,   1.568303826647281,-0.002056534651884929,1, 0.02351530770970896,   20.08167931018438,-0.01011415454380176,0.0001803686635583164,0.0001681400975405937,-1.428639739764214e-05
               15906,   2201058.678392469,   7212.298027764014,  -6516449.131623759,   2436.095309657368,                   0,                   0,   2201039.635742097,   7212.304909211745,  -6516455.540969435,   2436.074341045869, 0.01848353479311541,2.644803060253875e-05, -0.8126363836965758,-0.0003440092980247753,-0.0005291112464993223,  0.5827707178568974,                   0,0.002413229079140097,                   0,-0.0003037777954211462,                   0,-0.001961307441331175,   1.196100000000042,3,1,   20.08769601663126,   1.569058571613294,1.379192640345436e-05,1, 0.02379123320608018,   20.08186094339685,-0.01016842750808398,0.0001810498525454914,0.0001676743748552635,-1.433499757036219e-05
               15907,    2208269.62683291,   7209.597380929599,  -6514009.045585832,   2444.076268023633,                   0,                   0,   2208250.591075638,   7209.604285674404,  -6514015.475896152,    2444.05530735123, 0.01850997149743523,2.64253726397652e-05, -0.8127706942955559,-0.0008037799861822697,-0.0005126199936129682,  0.5825829465859743,                   0,0.004194602725309385,                   0,-0.003368546235067064,                   0,0.0004704126220206679,   1.196100000000042,3,1,   20.09597188765547,   1.568545735343345,-0.0007234180689460908,1, 0.02404504341452791,   20.08208028729761,-0.01031184707894958,0.0001817272405541323,0.0001673077062079261,-1.451940238843197e-05
               15908,   2215477.870210481,   7206.887902558492,  -6511560.980085683,   2452.054232471078,                   0,                   0,   2215458.841369595,   7206.894830591619,  -6511567.431352695,   2452.033279764014, 0.01853638552760484,2.640268230671489e-05,  -0.813025105194954,-0.0007856726946454932,-0.0005829936720086771,  0.5822278086449747,                   0,-0.002438257877157613,                   0,0.002046313894024021,                   0,0.003408355886556252,   1.196100000000042,3,1,   20.08600147706753,    1.56818274957634,-0.000882954873333695,1, 0.02432310876486566,   20.08225176308906,-0.01046789066491063,0.0001823991032031471,0.0001668191661546564,-1.472258203958373e-05
               15909,   2222683.399695293,   7204.169595969714,  -6509104.938122119,   2460.029193226944,                   0,                   0,   2222664.377794081,   7204.176547282396,  -6509111.410337847,   2460.008248511453, 0.01856277685126786,2.637995963118277e-05,  -0.813332301444749,-0.0007642296472239926,-0.0002508879244495009,  0.5817988659621841,                   0,-0.001948846093638479,                   0,-0.0004003905652099004,                   0,-0.000945604472693318,   1.196100000000042,3,1,   20.08247766672338,   1.569407281926629,0.0004890013771673861,1, 0.02450790561316214,   20.08241827520255, -0.0105145484176312,0.0001828622126757488,0.0001664125617519015,-1.475845490699755e-05
               15910,   2229886.206460792,   7201.442464493107,  -6506640.922703721,   2468.001140522148,                   0,                   0,    2229867.19152253,   7201.449439076544,  -6506647.415860148,   2467.980203824452, 0.01858914543609568,2.635720464100342e-05, -0.8136598823404719,-0.00101687933001669,-0.0002863955675587012,  0.5813402444383979,                   0,-0.002878208629273901,                   0,0.002455541935623885,                   0,0.002499492172650299,   1.196100000000042,3,1,   20.10477980196741,   1.568326288294955,-0.002592847788834314,1, 0.02474540006861072,   20.08267461973963,-0.01077635010855204,0.0001835458685059527,0.0001661380275566636,-1.512230253547063e-05
               15911,   2237086.281683762,   7198.706511469328,  -6504168.936848816,   2475.970064591299,                   0,                   0,   2237067.273731716,   7198.713509314685,  -6504175.450937923,   2475.949135937609, 0.01861549124978762, 2.6334417364051e-05, -0.8139169534535781,-0.001276641084647542,-0.0003795288157959554,   0.580979706208629,                   0,-0.0005756521403920551,                   0, 0.00241404847524862,                   0,-0.0008887150037801727,   1.196100000000042,3,1,   20.09370380252645,    1.57021089290868,-0.0001951162429302501,1,  0.0248370076203548,   20.08289932588081,-0.01092402151710891,0.0001838750864565065,0.0001659422949552333,-1.531122098890987e-05
               15912,   2244283.616544329,   7195.961740249837,  -6501688.983585523,   2483.935955672707,                   0,                   0,   2244264.615601759,   7195.968761348251,  -6501695.518599252,    2483.91503508923, 0.01864181426007085,2.631159782823922e-05, -0.8141533881921122,-0.001296875041704889,-0.0005579249291712327,  0.5806481441718413,                   0,0.001751640754579038,                   0,0.001701007827336395,                   0,-0.004284929874736946,   1.196100000000042,3,1,   20.10369058017526,   1.569429982203948,-0.001240446031357013,1,  0.0249522190477771,   20.08316361163659,-0.01114973830710298,0.0001843020599757049,0.0001658042477110846,-1.56186849807396e-05
               15913,   2251478.202225981,   7193.208154196903,  -6499201.065951713,   2491.898804008401,                   0,                   0,   2251459.208316132,   7193.215198539462,   -6499207.62188198,   2491.877891521332, 0.01866811443470047,2.628874606152133e-05,  -0.814564103083145,-0.001476305844871054,-0.0009013246660843921,  0.5800709698849358,                   0,0.0007794593894961968,                   0,-0.001407635130722379,                   0,-0.005792436496770633,   1.196100000000042,3,1,   20.08897123203704,   1.570361960302192,-0.001929711858905293,1, 0.02504102849981238,   20.08336548517465,-0.01145902907158754,0.0001845967702585585,0.0001655643790830258,-1.605280095990727e-05
               15914,   2258670.029915569,   7190.445756683557,  -6496705.186995005,   2499.858599844133,                   0,                   0,   2258651.043061678,   7190.452824261357,  -6496711.763833697,   2499.837695479658, 0.01869439174145958,2.626586209189003e-05, -0.8149945159565856,-0.001529511943112182,-0.0008924231974699124,  0.5794659637413945,                   0, 0.00445059219326468,                   0,-0.004647519129077277,                   0,0.0009621731408899123,   1.196100000000042,3,1,    20.0980064349946,   1.570003853408159,-0.002002523462773554,1, 0.02517378387212074,   20.08360034766048, -0.0117769403033937,0.0001850254178854918,0.0001653487824421533,-1.64990318495726e-05
               15915,   2265859.090803321,   7187.674551093681,  -6494201.349772775,   2507.815333429397,                   0,                   0,   2265840.111028625,    7187.68164189776,  -6494207.947511757,    2507.79443721369, 0.01872064614815928,2.624294594737743e-05, -0.8155207391302549,-0.001413711957009777,-0.0007795825027134956,  0.5787255979460963,                   0,-0.004217407033374536,                   0,0.003629580684487724,                   0,-0.004486823910992018,   1.196100000000042,3,1,   20.11002247412102,   1.570152019731478,-0.001643758045556871,1, 0.02533283837284924,   20.08388334950407,-0.01205309609620756,0.0001855677770094037,0.0001652056067314232,-1.688054452424887e-05
               15916,   2273045.376082862,   7184.894540821895,  -6491689.557352144,   2515.768995017431,                   0,                   0,    2273026.40341058,   7184.901654843277,   -6491696.17598326,    2515.74810697667, 0.01874687762263873,2.621999765605511e-05,  -0.815840310827277,-0.001541497041930511,-0.0009646750970786869,  0.5782743988956097,                   0,0.0002838215313894353,                   0,-0.001570635750931171,                   0,-0.001851665071336711,   1.196100000000042,3,1,   20.09913457612744,   1.570221170345877,-0.0004265084197660999,1, 0.02550242238889702,   20.08411613304179,-0.01228040565299997,0.0001860722619526071,0.0001649489766884282,-1.718664013542037e-05
               15917,   2280228.876951203,   7182.105729273647,  -6489169.812809985,   2523.719574865249,                   0,                   0,   2280209.911404553,   7182.112866503305,  -6489176.452325044,   2523.698695025593, 0.01877308613276517,2.619701724603402e-05, -0.8162077612198031,-0.001517910900885342,-0.0008364279150637147,  0.5777559059493869,                   0,-0.0006451180360804297,                   0,0.009175142005383824,                   0,-0.003903800458687421,   1.196100000000042,3,1,   20.09597112460577,   1.571051358704431,-0.0001094566936403826,1, 0.02562547250534339,    20.0843396458653,-0.01247665624787938,0.0001864642263893099,0.0001647191563186066,-1.74446241447744e-05
               15918,   2287409.584608785,   7179.308119865129,  -6486642.119232911,   2531.667063233631,                   0,                   0,   2287390.626210966,    7179.31528029402,  -6486648.779623697,   2531.646191621232, 0.01879927164643398,2.61740047454645e-05, -0.8165247545627411,-0.001413479849850633,-0.0008696982235254279,  0.5773080381269337,                   0,0.0004365404902666639,                   0,-0.0007787706145796869,                   0,0.003445322321771678,   1.196100000000042,3,1,   20.08223276752605,   1.568210628135486,-0.0005017584131541911,1, 0.02598610950467042,   20.08447247004864,-0.01268842763142533,0.0001872616067802224,0.0001640696916133932,-1.772562603314332e-05
